,interest,vacancy,cpi,price,value,adj_price,adj_value,next_quarter,change,interest_year,vacancy_year,adj_price_year,adj_value_year
2022-09-10,5.89,6.0,296.341,325000.0,348642.1731325236,109670.95339490654,117648.98314189518,103710.69434962451,0,1.3878290815170602,1.0441767068273093,0.9624657927141881,1.0223137561502766
2022-09-17,6.02,6.0,296.341,325000.0,348642.1731325236,109670.95339490654,117648.98314189518,101401.55013854864,0,1.3984989278055753,1.0434782608695652,0.9632151541864773,1.021334136355986
2022-09-24,6.29,6.0,296.341,320000.0,348642.1731325236,107983.70795806182,117648.98314189518,100397.57439460262,0,1.4392959295929593,1.0427807486631016,0.9494062099206577,1.0203563921820478
2022-10-01,6.7,6.0,296.341,325000.0,347407.5977684212,109670.95339490654,117232.37681199066,101879.10346388952,0,1.507637716906833,1.0420841683366733,0.9648139881990956,1.0158413115308003
2022-10-08,6.66,5.8,297.863,320000.0,347407.5977684212,107431.9401872673,116633.35082518516,101379.6960939685,0,1.4745178183676075,1.0073480293921175,0.9457450613526912,1.009855648298598
2022-10-15,6.92,5.8,297.863,323500.0,347407.5977684212,108606.97703306553,116633.35082518516,99881.47398420541,0,1.5069938855850573,1.0073480293921175,0.9569787683817275,1.0091811700167437
2022-10-22,6.94,5.8,297.863,316000.0,347407.5977684212,106089.04093492647,116633.35082518516,98872.33815871832,0,1.4867548304700697,1.006675567423231,0.9356946831834225,1.0083336085238066
2022-10-29,7.08,5.8,297.863,315000.0,347407.5977684212,105753.31612184124,116633.35082518516,102816.16800825181,0,1.4919760090776464,1.0060040026684456,0.9340323773681442,1.0074874694864133
2022-11-05,6.95,5.8,298.648,315000.0,346393.947895614,105475.34220888803,115987.36569326228,101157.84271779614,0,1.442023781023063,1.0053333333333334,0.9326907614055553,1.0011747057339158
2022-11-12,7.08,5.8,298.648,315000.0,346393.947895614,105475.34220888803,115987.36569326228,104640.32582775305,0,1.4462602137020741,1.0046635576282479,0.9338069263023963,1.0004430799616812
2022-11-19,6.61,5.8,298.648,310000.0,346393.947895614,103801.13042779457,115987.36569326228,105469.4884729809,1,1.3318350898946065,1.003994673768309,0.9202548615111962,0.9997124255702206
2022-12-03,6.49,5.8,298.812,315000.0,345473.3155143744,105417.45311433276,115615.6096523481,108204.3056365661,1,1.2907025662599916,1.0033266799733866,0.935791763373962,0.9958422738911291
2022-12-10,6.33,5.8,298.812,305000.0,345473.3155143744,102070.86730117933,115615.6096523481,106712.97523728722,1,1.2435679474101782,1.002659574468085,0.9078157409742574,0.9952364044225535
2022-12-17,6.31,5.8,298.812,309900.0,345473.3155143744,103710.69434962451,115615.6096523481,107707.19550347312,1,1.224785367674505,1.0019933554817275,0.9234561945902333,0.9946312717265144
2022-12-24,6.27,5.8,298.812,303000.0,345473.3155143744,101401.55013854864,115615.6096523481,107375.78874807782,1,1.2028776978417264,1.00132802124834,0.9045641348568173,0.9940268744598907
2022-12-31,6.42,5.8,298.812,300000.0,345473.3155143744,100397.57439460262,115615.6096523481,109364.22928044965,1,1.216529407477589,1.0006635700066357,0.8969821492061294,0.9934232112828246
2023-01-07,6.48,6.4,300.356,306000.0,344266.8040908312,101879.10346388952,114619.586121413,109229.38831542544,1,1.2130026278843733,1.101257445400397,0.9114407248243476,0.984688084160517
2023-01-14,6.33,6.4,300.356,304500.0,344266.8040908312,101379.6960939685,114619.586121413,108899.3901634151,1,1.1718049127803487,1.0990752972258917,0.9082851245885992,0.984407897168259
2023-01-21,6.15,6.4,300.356,300000.0,344266.8040908312,99881.47398420541,114619.586121413,109559.3864674358,1,1.1276445698166433,1.0969017798286091,0.8963905154244521,0.9841278695816447
2023-01-28,6.13,6.4,300.356,296969.0,344266.8040908312,98872.33815871832,114619.586121413,111630.12487130072,1,1.113883356047105,1.0947368421052632,0.8887078452849569,0.9838480012646776
2023-02-04,6.09,6.4,301.509,310000.0,343385.05135392473,102816.16800825181,113888.82300492679,112076.21182404034,1,1.0968792213639982,1.09258043335522,0.9247033461678988,0.9774153700184743
2023-02-11,6.12,6.4,301.509,305000.0,343385.05135392473,101157.84271779614,113888.82300492679,110757.66815552222,1,1.0925569898379566,1.0904325032765398,0.9110165102378561,0.9774216799148636
2023-02-18,6.32,6.4,301.509,315500.0,343385.05135392473,104640.32582775305,113888.82300492679,115042.93507820612,1,1.1181654247899016,1.0882930019620667,0.9427960901789594,0.9774279898927231
2023-02-25,6.5,6.4,301.509,318000.0,343385.05135392473,105469.4884729809,113888.82300492679,113724.39140968799,1,1.1400047219130494,1.0861618798955615,0.9514169141045608,0.9774342999520543
2023-03-04,6.65,6.4,301.744,326500.0,343322.72920475766,108204.3056365661,113779.47173920862,115459.38691394492,1,1.1555555555555557,1.0840390879478827,0.9769281590827429,0.9765197369163555
2023-03-11,6.73,6.4,301.744,322000.0,343322.72920475766,106712.97523728722,113779.47173920862,112827.83393584932,1,1.1579643967970352,1.0819245773732122,0.9645202590326042,0.9767039193569012
2023-03-18,6.6,6.4,301.744,325000.0,343322.72920475766,107707.19550347312,113779.47173920862,115459.38691394492,1,1.1253565924517166,1.0798182998053212,0.9744067386821188,0.9768881712882508
2023-03-25,6.42,6.4,301.744,324000.0,343322.72920475766,107375.78874807782,113779.47173920862,115130.44279168299,1,1.0866126354848158,1.077720207253886,0.9726583686092201,0.9770724927497398
2023-04-01,6.32,6.4,301.744,330000.0,344300.0911360298,109364.22928044965,114103.37608569839,116775.16340299274,1,1.0631126063468446,1.0756302521008405,0.9916028672766063,0.9799864826323731
2023-04-08,6.28,6.3,303.032,331000.0,344300.0911360298,109229.38831542544,113618.3938118845,114237.6931864438,1,1.0509107292270066,1.0571151984511133,0.9919385760940277,0.9763843417877183
2023-04-15,6.27,6.3,303.032,330000.0,344300.0911360298,108899.3901634151,113618.3938118845,114894.23165303256,1,1.0440295878830572,1.054732775273664,0.9904715444826981,0.9768688297176921
2023-04-22,6.39,6.3,303.032,332000.0,344300.0911360298,109559.3864674358,113618.3938118845,113909.42395314941,1,1.0592960979342003,1.052361066495342,0.998447907996307,0.9773537986981617
2023-04-29,6.43,6.3,303.032,338275.0,344300.0911360298,111630.12487130072,113618.3938118845,113252.88548656067,1,1.0614603174603174,1.05,1.0184721315762926,0.9778392494459394
2023-05-06,6.39,6.3,303.365,340000.0,345947.7864468423,112076.21182404034,114036.81586433579,114309.22932717588,1,1.0505548705302097,1.0476495043172371,1.0241827078797918,0.9818600281258589
2023-05-13,6.35,6.3,303.365,336000.0,345947.7864468423,110757.66815552222,114036.81586433579,112316.98275890223,1,1.0404260011973407,1.0453095086151882,1.0137414585484006,0.9824251625316138
2023-05-20,6.39,6.3,303.365,349000.0,345947.7864468423,115042.93507820612,114036.81586433579,113002.83813486528,0,1.0433963449098789,1.0429799426934097,1.0538429362380326,0.9829909478668674
2023-05-27,6.57,6.3,303.365,345000.0,345947.7864468423,113724.39140968799,114036.81586433579,112676.24033678764,0,1.0683594971542938,1.0406607369758576,1.0429407851502843,0.9835573852568916
2023-06-03,6.79,6.3,304.003,351000.0,347911.52307381533,115459.38691394492,114443.45058233482,112676.24033678764,0,1.0983295486359534,1.0383518225039619,1.0597243346043839,0.9875670404371679
2023-06-10,6.71,6.3,304.003,343000.0,347911.52307381533,112827.83393584932,114443.45058233482,109669.10520423837,0,1.0799467640595501,1.0360531309297913,1.0369461194193008,0.9880937628025572
2023-06-17,6.69,6.3,304.003,351000.0,347911.52307381533,115459.38691394492,114443.45058233482,109018.24998047434,0,1.0718841472808507,1.033764594509309,1.0617293614554055,0.9886210473262396
2023-06-24,6.67,6.3,304.003,350000.0,347911.52307381533,115130.44279168299,114443.45058233482,107391.11192106426,0,1.065757128810226,1.0314861460957179,1.0596808478911204,0.9891488949086628
2023-07-01,6.71,6.3,304.003,355000.0,349682.95946985506,116775.16340299274,115026.154172773,109018.24998047434,0,1.0691916406202122,1.0292177191328935,1.074981555301061,0.9946199922790463
2023-07-08,6.81,6.6,304.628,348000.0,349682.95946985506,114237.6931864438,114790.15700127864,107306.25530434329,0,1.0814475492441593,1.074851237081115,1.0524439742812757,0.9931909107879094
2023-07-15,6.96,6.6,304.628,350000.0,349682.95946985506,114894.23165303256,114790.15700127864,107273.7382572814,0,1.0996931117255628,1.0728352610190683,1.058561641446134,0.9938044908626136
2023-07-22,6.78,6.6,304.628,347000.0,349682.95946985506,113909.42395314941,114790.15700127864,108281.76671620097,0,1.0671348144560808,1.0708268330733228,1.0498662052441239,0.99441882952911
2023-07-29,6.81,6.6,304.628,345000.0,349682.95946985506,113252.88548656067,114790.15700127864,107306.25530434329,0,1.0677521483491632,1.0688259109311742,1.043685291100563,0.9950339281950813
2023-08-05,6.9,6.6,306.187,350000.0,351326.7766281069,114309.22932717588,114742.55165245647,107426.69402384228,0,1.0766691672918232,1.066832452595586,1.053281730596363,0.9952447789382802
2023-08-12,6.96,6.6,306.187,343900.0,351326.7766281069,112316.98275890223,114742.55165245647,105511.25886294573,0,1.0796491856094503,1.0648464163822526,1.0347649180031828,0.9958747617514921
2023-08-19,7.09,6.6,306.187,346000.0,351326.7766281069,113002.83813486528,114742.55165245647,107134.50899929876,0,1.0937138449672195,1.0628677609166925,1.0408528452713988,0.9965055426190794
2023-08-26,7.23,6.6,306.187,345000.0,351326.7766281069,112676.24033678764,114742.55165245647,107134.50899929876,0,1.1084053185530234,1.0608964451313756,1.0376808230138976,0.9971371230584511
2023-09-02,7.18,6.6,306.187,345000.0,352568.68798442226,112676.24033678764,115148.15716683668,105265.88543184924,0,1.0954756176280733,1.0589324282628818,1.0375170976554513,1.0012286270997823
2023-09-09,7.12,6.6,307.288,337000.0,352568.68798442226,109669.10520423837,114735.5861551451,105265.88543184924,0,1.0816875073039616,1.0569756698490915,1.0101296777189828,0.9981275158578875
2023-09-16,7.18,6.6,307.288,335000.0,352568.68798442226,109018.24998047434,114735.5861551451,102286.05113654767,0,1.086707221235847,1.0550261297264065,1.0042509469538683,0.998614238967235
2023-09-23,7.19,6.6,307.288,330000.0,352568.68798442226,107391.11192106426,114735.5861551451,103646.41027135924,0,1.0845274699773741,1.0530837680270022,0.9896618241070085,0.9991014369957854
2023-09-30,7.31,6.6,307.288,335000.0,352568.68798442226,109018.24998047434,114735.5861551451,104945.34769200961,0,1.0993752892179547,1.0511485451761104,1.0044725376717516,0.9995891106389805
2023-10-07,7.49,6.6,307.531,330000.0,353498.0167106571,107306.25530434329,114947.11645676603,104945.34769200961,0,1.1238782282498918,1.0492204218893306,0.9891129938720399,1.001815555002519
2023-10-14,7.57,6.6,307.531,329900.0,353498.0167106571,107273.7382572814,114947.11645676603,104945.34769200961,0,1.1329073850227362,1.0466605672461116,0.9888409930381129,1.0020987690634464
2023-10-21,7.63,6.6,307.531,333000.0,353498.0167106571,108281.76671620097,114947.11645676603,102684.9863571048,0,1.1395582617686761,1.0441131731061757,0.9981904661116763,1.0023821432993396
2023-10-28,7.79,6.6,307.531,330000.0,353498.0167106571,107306.25530434329,114947.11645676603,104483.46589338187,0,1.1606211678413845,1.0415781487101667,0.9889843509466902,1.0026656778461207
2023-11-04,7.76,6.6,308.024,330900.0,354156.3732782672,107426.69402384228,114976.87624284707,104483.46589338187,0,1.153903345724907,1.03905540417802,0.9898008061456695,1.0032040267110431
2023-11-11,7.5,6.6,308.024,325000.0,354156.3732782672,105511.25886294573,114976.87624284707,108019.82935438864,1,1.113490364025696,1.036544850498339,0.972146312526533,1.0033741524837216
2023-11-18,7.44,6.6,308.024,330000.0,354156.3732782672,107134.50899929876,114976.87624284707,107698.34176702438,1,1.103448275862069,1.034046399517927,0.9868123053946918,1.003544335966869
2023-12-02,7.22,6.6,308.024,330000.0,354593.27954303817,107134.50899929876,115118.71787361965,111556.1928153954,1,1.0689596264449632,1.0315599639314696,0.9862299814216722,1.0049288836351051
2023-12-09,7.03,6.6,308.742,325000.0,354593.27954303817,105265.88543184924,114851.0016593266,108894.08448899849,1,1.0392312940641344,1.0290854572713644,0.9690543119392714,1.0027205626377675
2023-12-16,6.95,6.6,308.742,325000.0,354593.27954303817,105265.88543184924,114851.0016593266,110495.46808442494,1,1.025597366479369,1.0266227938976968,0.9685064981084969,1.0028493034667003
2023-12-23,6.67,6.6,308.742,315800.0,354593.27954303817,102286.05113654767,114851.0016593266,108894.08448899849,1,0.9832737993989907,1.0241718889883618,0.941327592695837,1.0029780773583423
2023-12-30,6.61,6.6,308.742,320000.0,354593.27954303817,103646.41027135924,114851.0016593266,112096.85167985137,1,0.9734904270986746,1.021732658529324,0.9534680267151654,1.0031068843254323
2024-01-06,6.62,6.6,309.685,325000.0,355028.05758958164,104945.34769200961,114641.67059740757,111715.25540616908,1,0.9744112318840581,1.0193050193050193,0.9646411697251949,1.0014424100156187
2024-01-13,6.66,6.6,309.685,325000.0,355028.05758958164,104945.34769200961,114641.67059740757,111747.1831727899,1,0.9797996944491597,1.018699910952805,0.9641186093580998,1.0014386947352154
2024-01-20,6.6,6.6,309.685,325000.0,355028.05758958164,104945.34769200961,114641.67059740757,113343.57150382973,1,0.9702315325248071,1.0180955206170277,0.9635116497270407,1.001434979482379
2024-01-27,6.69,6.6,309.685,318000.0,355028.05758958164,102684.9863571048,114641.67059740757,112705.01617141378,1,0.9819629096451861,1.0174918470204564,0.9422926694413565,1.0014312642571088
2024-02-03,6.63,6.6,311.054,325000.0,355824.82243362133,104483.46589338187,114393.26368849825,116529.65120919466,1,0.9717845364602418,1.016888888888889,0.9578480179563335,0.9992993438691242
